"id","name","ingredientType","description","isActive","isDeleted","createdAt","updatedAt","restaurantId","name_ol","isDefault"
"17068","Anchovas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Anchovies","1"
"17069","Gala da Maçã",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Apple Gala","1"
"17070","Sumo de ma",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Apple juice","1"
"17071","Tarte de ma",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Apple pie","1"
"17072","Geléia de damasco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Apricot Jam","1"
"17073","Espargos",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Asparagus","1"
"17074","massa de abacate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Avocado mass","1"
"17075","Batatas assadas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Baked potatoes","1"
"17076","molho de manjericão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Basil bunch","1"
"17077","Arroz basmati",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Basmati rice","1"
"17078","folha de louro",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Bay leaf","1"
"17079","Bife",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Beefsteak","1"
"17080","Beterraba",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Beet","1"
"17081","Feijão preto",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Black bean","1"
"17082","Azeitona preta",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Black Olive","1"
"17083","Azeitona preta",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Black Olive (boneless)","1"
"17084","massa preta",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Black Pasta","1"
"17085","Pimenta preta",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Black pepper","1"
"17086","gergelim preto",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Black sesame seed","1"
"17087","melancia preta",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Black watermelon","1"
"17088","Pão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Bread","1"
"17089","Migalhas de pão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Bread crumbs","1"
"17090","Brócolis",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Broccoli","1"
"17091","açúcar mascavo",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Brown sugar","1"
"17092","Bulgur",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Bulgur","1"
"17093","Manteiga",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Butter","1"
"17094","alcaparras",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Capers","1"
"17095","arroz carolino",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Carolino rice","1"
"17096","arroz carolino",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Carrot","1"
"17097","Caju",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cashew","1"
"17098","Couve-flor",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cauliflower","1"
"17099","Queijo cheddar",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cheddar cheese","1"
"17100","Queijo cheddar",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cherry Tomato","1"
"17101","sementes de chia",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chia seeds","1"
"17102","Hambúrguer de frango",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chicken burger","1"
"17103","coxinha de frango",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chicken drumstick","1"
"17104","grão de bico",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chickpea","1"
"17105","grão de bico",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chili pepper","1"
"17106","grão de bico",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chinese cabbage","1"
"17107","Cebolinha em molho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chives in bunch","1"
"17108","Sorvete de chocolate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chocolate ice cream","1"
"17109","Mousse de chocolate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chocolate mousse","1"
"17110","Torta de chocolate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chocolate pie","1"
"17111","bebida de soja com chocolate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chocolate soy drink","1"
"17112","Manteiga de amendoim picada",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chopped Peanut Butter","1"
"17113","chouriço",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Chorizo","1"
"17114","Vinagre de cidra",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cider vinegar","1"
"17115","Cacau em pó",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cocoa powder","1"
"17116","Leite de côco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Coconut milk","1"
"17117","Bacalhau",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Codfish","1"
"17118","pescoço de bacalhau",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Codfish neck","1"
"17119","Café",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Coffee","1"
"17120","sorvete de café",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Coffee ice cream","1"
"17121","couve",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Collard greens","1"
"17122","Cozinhar Chocolate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cooking Chocolate","1"
"17123","Coentro",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Coriander","1"
"17124","amido de milho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cornstarch","1"
"17125","Costoletão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Costoletón","1"
"17126","Queijo tipo cottage",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cottage cheese","1"
"17127","cuscuz",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Couscous","1"
"17128","hambúrguer de vaca",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cow burger","1"
"17129","Iogurte cremoso de baunilha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Creamy vanilla yogurt","1"
"17130","Pepino",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cucumber","1"
"17131","Cominho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cumin","1"
"17132","requeijão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Curd cheese","1"
"17133","Curry",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Curry","1"
"17134","chocos",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Cuttlefish","1"
"17135","datas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Dates","1"
"17136","Biscoito Digestivo",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Digestive Cracker","1"
"17137","alho seco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Dried garlic","1"
"17138","alho seco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Dried garlic","1"
"17139","alho seco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Dried garlic","1"
"17140","tomate seco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Dried Tomatoes","1"
"17141","perna de pato",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Duck leg","1"
"17142","Edamame",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Edamame","1"
"17143","Beringela",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Eggplant","1"
"17144","Ovos",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Eggs","1"
"17145","Funcho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fennel","1"
"17146","Queijo feta",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Feta cheese","1"
"17147","tiras de filé",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fillet strips","1"
"17148","sal fino",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fine salt","1"
"17149","caldo de peixe",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fish Broth","1"
"17150","Farinha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Flour","1"
"17151","feijão françês",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","French bean","1"
"17152","Queijo fresco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fresh cheese","1"
"17153","peito de frango fresco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fresh chicken breast","1"
"17154","peito de peru fresco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fresh turkey breast","1"
"17155","Macarrão Fusilli",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Fusili Pasta","1"
"17156","Manteiga de alho e ervas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Garlic & Herb Butter","1"
"17157","Pó de alho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Garlic powder","1"
"17158","Gigante Portobello Marron",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Giant Portobello Marron","1"
"17159","Ruivo",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Ginger","1"
"17160","Queijo de cabra",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Goat cheese","1"
"17161","Dourado",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Golden","1"
"17162","Maçã Dourada",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Golden apple","1"
"17163","queijo grana",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Grana cheese","1"
"17164","granola",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Granola","1"
"17165","iogurte grego",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Greek yogurt","1"
"17166","Vagens",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Green beans","1"
"17167","Pimentão verde",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Green bell pepper","1"
"17168","Repolho verde",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Green Cabbage","1"
"17169","Lentilhas verdes",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Green lentils","1"
"17170","Garoupa",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Grouper","1"
"17171","Filete de Pescada",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Hake Fillet","1"
"17172","presunto",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Ham","1"
"17173","Avelã",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Hazelnut","1"
"17174","Mel",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Honey","1"
"17175","arroz de jasmim",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Jasmine rice","1"
"17176","Ketchup",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Ketchup","1"
"17177","alho-poró",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Leek","1"
"17178","Limão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Lemon","1"
"17179","Alface",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Lettuce","1"
"17180","Lima",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Lime","1"
"17181","inguini nero",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Linguini nero","1"
"17182","Alface de folhas soltas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Loose-leaf lettuce","1"
"17183","Alface de folhas soltas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Loose-leaf lettuce","1"
"17184","Leite sem lactose com baixo teor de gordura",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Low-fat lactose-free milk","1"
"17185","manga",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Mango","1"
"17186","Maionese",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Mayonnaise","1"
"17187","Lombo de Vaca Picada",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Minced Beef Tenderloin","1"
"17188","vitela picada",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Minced veal","1"
"17189","Hortelã em cacho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Mint in bunch","1"
"17190","queijo da serra",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Mountain cheese","1"
"17191","Queijo mussarela",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Mozzarella cheese","1"
"17192","Brotos de feijão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Mung beans","1"
"17193","mostarda com sementes",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Mustard with seeds","1"
"17194","iogurte natural",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Natural yogurt","1"
"17195","Macarrão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Noodles","1"
"17196","Penne de Aveia",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Oat Penne pasta","1"
"17197","Aveia",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Oats","1"
"17198","Polvo",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Octopus","1"
"17199","Azeite",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Olive oil","1"
"17200","Cebola",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Onion","1"
"17201","Cebola",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Onion","1"
"17202","Cebola",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Onion","1"
"17203","Cebola",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Onion","1"
"17204","Cebola, frita",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Onion, fried","1"
"17205","Cebola, frita",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Orange","1"
"17206","batata doce laranja",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Orange sweet potato","1"
"17207","Orégano",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Oregano","1"
"17208","páprica",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Paprika","1"
"17209","Cogumelo Paris com pé",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Paris Mushroom with foot","1"
"17210","parmesão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Parmesan","1"
"17211","molho de salsa",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Parsley bunch","1"
"17212","Maracujá",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Passionfruit","1"
"17213","Amendoim",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Peanut","1"
"17214","Amendoim",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Peanut Butter Creamy","1"
"17215","Ervilhas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Peas","1"
"17216","Macarrão Penne",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Penne Pasta","1"
"17217","Pesto",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pesto","1"
"17218","Petit gateau",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Petit gateau","1"
"17219","Massa Pevide",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pevide Pasta","1"
"17220","picanha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Picanha","1"
"17221","Leitão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Piglet","1"
"17222","Abacaxi",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pineapple","1"
"17223","Abacaxi",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pineapple","1"
"17224","Carne de porco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pork","1"
"17225","hambúrguer de porco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pork burger","1"
"17226","pescoço de porco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pork neck","1"
"17227","Costelas de porco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pork ribs","1"
"17228","Cogumelo Portobello Marron",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Portobello Marron Mushroom","1"
"17229","Posta mirandesa (bife do Minho)",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Posta mirandesa (steak from Minho)","1"
"17230","Ameixa seca",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Prune","1"
"17231","massa folhada",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Puff Pastry","1"
"17232","Abóbora",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pumpkin","1"
"17233","doce de abóbora",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Pumpkin jam","1"
"17234","Quinoa",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Quinoa","1"
"17235","quinua tricolor",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Quinoa tricolor","1"
"17236","Passas de uva",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Raisins","1"
"17237","Geleia de framboesa",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Raspberry jam","1"
"17238","pimentão vermelho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Red bell pepper","1"
"17239","repolho roxo",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Red cabbage","1"
"17240","pimenta vermelha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Red chilli","1"
"17241","cebola vermelha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Red onion","1"
"17242","vinagre de vinho tinto",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Red wine vinegar","1"
"17243","arroz de risoto",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Risotto rice","1"
"17244","pêra rocha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Rocha pear","1"
"17245","Foguete",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Rocket","1"
"17246","ramo de alecrim",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Rosemary branch","1"
"17247","Açafrão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Saffron","1"
"17248","Salmão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Salmon","1"
"17249","tártaro de salmão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Salmon tartar","1"
"17250","patê de sardinha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Sardine paté","1"
"17251","Badejo",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Sea bass","1"
"17252","Sal marinho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Sea salt","1"
"17253",,NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Seitan","1"
"17254","seitan",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Sesame seeds","1"
"17255","Shoy pack",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Shoy pack","1"
"17256",,NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Shrimp","1"
"17257","Camarão",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Soy beverage with vanilla","1"
"17258","creme de soja",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Soy cream","1"
"17259","Molho de soja",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Soy sauce","1"
"17260","Soja bem",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Soybeans fine","1"
"17261","Espaguete",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Spaghetti","1"
"17262","esparguete com aveia",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Spaghetti with oats","1"
"17263","Espinafre",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Spinach","1"
"17264","arraia",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Stingray","1"
"17265","sorvete de morango",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Strawberry ice cream","1"
"17266","geleia de morango",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Strawberry jam","1"
"17267","molho de pimenta doce",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Sweet chili sauce","1"
"17268","Batata doce",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Sweet potato","1"
"17269","Peixe-espada",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Swordfish","1"
"17270","Teriyaki sauce",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Teriyaki sauce","1"
"17271","arroz tailandês",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Thai rice","1"
"17272","ramo de tomilho",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Thyme Branch","1"
"17273","tofu",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tofu","1"
"17274","Tomate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tomato","1"
"17275","molhos de tomate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tomato bunches","1"
"17276","polpa de tomate",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tomato pulp","1"
"17277","Tortas",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tortillas","1"
"17278","Atum",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tuna","1"
"17279","hambúrguer de atum",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tuna burger","1"
"17280","patê de atum",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tuna paté","1"
"17281","Tartar de Atum",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Tuna tartar","1"
"17282","Hambúrguer de peru",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Turkey burger","1"
"17283","coxa de peru",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Turkey leg","1"
"17284","grelos de nabo",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Turnip greens","1"
"17285","Sorvete de baunilha",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Vanilla ice cream","1"
"17286","Arroz Venere (preto)",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Venere rice (black)","1"
"17287","Água",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Water","1"
"17288","Melancia",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","Watermelon","1"
"17289","arroz branco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","White rice","1"
"17290","gergelim branco",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","White sesame seed","1"
"17291","batata doce branca",NULL,NULL,"1","0","2024-03-05 17:29:00","2024-03-05 17:29:00","73","White sweet potato","1"
