"id","name","type","description","designClass","isActive","isDeleted","createdAt","updatedAt","restaurantId","name_ol","isDefault"
"1358","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Gluten","1"
"1359","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Vegan","1"
"1360","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Lactose","1"
"1361","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Vegetarian","1"
"1362","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Nuts","1"
"1363","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Seafood","1"
"1364","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Eggs","1"
"1365","Soja",NULL,NULL,"ico_soy.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Soy","1"
"1366","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Spicy","1"
"1367","Carne",NULL,NULL,"ico_meat.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Meat","1"
"1368","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Dairy","1"
"1369","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Alcohol","1"
"1370","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Sesame","1"
"1371","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Sulfites","1"
"1372","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Mustard","1"
"1373","Outro",NULL,NULL,"ico_other.png","1","0","2024-03-28 13:22:13","2024-03-28 13:22:13","90","Other","1"
"1374","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Gluten","1"
"1375","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Vegan","1"
"1376","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Lactose","1"
"1377","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Vegetarian","1"
"1378","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Nuts","1"
"1379","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Seafood","1"
"1380","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Eggs","1"
"1381","Soja",NULL,NULL,"ico_soy.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Soy","1"
"1382","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Spicy","1"
"1383","Carne",NULL,NULL,"ico_meat.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Meat","1"
"1384","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Dairy","1"
"1385","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Alcohol","1"
"1386","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Sesame","1"
"1387","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Sulfites","1"
"1388","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Mustard","1"
"1389","Outro",NULL,NULL,"ico_other.png","1","0","2024-03-29 05:52:35","2024-03-29 05:52:35","91","Other","1"
"1390","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Gluten","1"
"1391","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Vegan","1"
"1392","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Lactose","1"
"1393","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Vegetarian","1"
"1394","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Nuts","1"
"1395","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Seafood","1"
"1396","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Eggs","1"
"1397","Soja",NULL,NULL,"ico_soy.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Soy","1"
"1398","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Spicy","1"
"1399","Carne",NULL,NULL,"ico_meat.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Meat","1"
"1400","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Dairy","1"
"1401","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Alcohol","1"
"1402","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Sesame","1"
"1403","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Sulfites","1"
"1404","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Mustard","1"
"1405","Outro",NULL,NULL,"ico_other.png","1","0","2024-03-29 05:54:05","2024-03-29 05:54:05","92","Other","1"
"1406","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Gluten","1"
"1407","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Vegan","1"
"1408","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Lactose","1"
"1409","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Vegetarian","1"
"1410","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Nuts","1"
"1411","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Seafood","1"
"1412","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Eggs","1"
"1413","Soja",NULL,NULL,"ico_soy.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Soy","1"
"1414","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Spicy","1"
"1415","Carne",NULL,NULL,"ico_meat.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Meat","1"
"1416","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Dairy","1"
"1417","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Alcohol","1"
"1418","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Sesame","1"
"1419","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Sulfites","1"
"1420","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Mustard","1"
"1421","Outro",NULL,NULL,"ico_other.png","1","0","2024-03-30 15:59:33","2024-03-30 15:59:33","93","Other","1"
"1422","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Gluten","1"
"1423","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Vegan","1"
"1424","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Lactose","1"
"1425","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Vegetarian","1"
"1426","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Nuts","1"
"1427","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Seafood","1"
"1428","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Eggs","1"
"1429","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Soy","1"
"1430","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Spicy","1"
"1431","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Meat","1"
"1432","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Dairy","1"
"1433","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Alcohol","1"
"1434","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Sesame","1"
"1435","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Sulfites","1"
"1436","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Mustard","1"
"1437","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-03 10:54:45","2024-04-03 10:54:45","94","Other","1"
"1438","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Gluten","1"
"1439","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Vegan","1"
"1440","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Lactose","1"
"1441","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Vegetarian","1"
"1442","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Nuts","1"
"1443","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Seafood","1"
"1444","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Eggs","1"
"1445","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Soy","1"
"1446","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Spicy","1"
"1447","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Meat","1"
"1448","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Dairy","1"
"1449","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Alcohol","1"
"1450","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Sesame","1"
"1451","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Sulfites","1"
"1452","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Mustard","1"
"1453","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-03 19:12:20","2024-04-03 19:12:20","95","Other","1"
"1454","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Gluten","1"
"1455","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Vegan","1"
"1456","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Lactose","1"
"1457","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Vegetarian","1"
"1458","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Nuts","1"
"1459","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Seafood","1"
"1460","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Eggs","1"
"1461","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Soy","1"
"1462","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Spicy","1"
"1463","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Meat","1"
"1464","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Dairy","1"
"1465","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Alcohol","1"
"1466","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Sesame","1"
"1467","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Sulfites","1"
"1468","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Mustard","1"
"1469","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-04 10:45:23","2024-04-04 10:45:23","96","Other","1"
"1470","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Gluten","1"
"1471","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Vegan","1"
"1472","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Lactose","1"
"1473","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Vegetarian","1"
"1474","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Nuts","1"
"1475","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Seafood","1"
"1476","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Eggs","1"
"1477","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Soy","1"
"1478","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Spicy","1"
"1479","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Meat","1"
"1480","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Dairy","1"
"1481","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Alcohol","1"
"1482","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Sesame","1"
"1483","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Sulfites","1"
"1484","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Mustard","1"
"1485","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-12 10:55:02","2024-04-12 10:55:02","97","Other","1"
"1486","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Gluten","1"
"1487","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Vegan","1"
"1488","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Lactose","1"
"1489","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Vegetarian","1"
"1490","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Nuts","1"
"1491","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Seafood","1"
"1492","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Eggs","1"
"1493","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Soy","1"
"1494","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Spicy","1"
"1495","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Meat","1"
"1496","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Dairy","1"
"1497","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Alcohol","1"
"1498","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Sesame","1"
"1499","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Sulfites","1"
"1500","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Mustard","1"
"1501","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-13 04:31:21","2024-04-13 04:31:21","98","Other","1"
"1502","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Gluten","1"
"1503","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Vegan","1"
"1504","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Lactose","1"
"1505","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Vegetarian","1"
"1506","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Nuts","1"
"1507","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Seafood","1"
"1508","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Eggs","1"
"1509","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Soy","1"
"1510","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Spicy","1"
"1511","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Meat","1"
"1512","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Dairy","1"
"1513","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Alcohol","1"
"1514","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Sesame","1"
"1515","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Sulfites","1"
"1516","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Mustard","1"
"1517","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-13 17:16:30","2024-04-13 17:16:30","99","Other","1"
"1518","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Gluten","1"
"1519","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Vegan","1"
"1520","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Lactose","1"
"1521","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Vegetarian","1"
"1522","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Nuts","1"
"1523","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Seafood","1"
"1524","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Eggs","1"
"1525","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Soy","1"
"1526","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Spicy","1"
"1527","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Meat","1"
"1528","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Dairy","1"
"1529","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Alcohol","1"
"1530","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Sesame","1"
"1531","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Sulfites","1"
"1532","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Mustard","1"
"1533","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-14 12:50:10","2024-04-14 12:50:10","100","Other","1"
"1534","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Gluten","1"
"1535","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Vegan","1"
"1536","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Lactose","1"
"1537","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Vegetarian","1"
"1538","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Nuts","1"
"1539","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Seafood","1"
"1540","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Eggs","1"
"1541","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Soy","1"
"1542","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Spicy","1"
"1543","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Meat","1"
"1544","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Dairy","1"
"1545","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Alcohol","1"
"1546","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Sesame","1"
"1547","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Sulfites","1"
"1548","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Mustard","1"
"1549","Outro",NULL,NULL,"ico_other.png","1","0","2024-04-16 10:07:27","2024-04-16 10:07:27","101","Other","1"
"1550","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Gluten","1"
"1551","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Vegan","1"
"1552","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Lactose","1"
"1553","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Vegetarian","1"
"1554","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Nuts","1"
"1555","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Seafood","1"
"1556","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Eggs","1"
"1557","Soja",NULL,NULL,"ico_soy.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Soy","1"
"1558","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Spicy","1"
"1559","Carne",NULL,NULL,"ico_meat.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Meat","1"
"1560","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Dairy","1"
"1561","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Alcohol","1"
"1562","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Sesame","1"
"1563","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Sulfites","1"
"1564","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-04-17 05:58:42","2024-04-17 05:58:42","102","Mustard","1"
